"t_id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","c1"
5266,71712713,77597403,73415019,91255626,91801963,101864635,105947360,69206016,74939345,120458171,118751591,78643343,109452646,116011386,"c1_23"
145,76738580,71368801,94906259,126955152,92288083,94765410,127026795,81788929,91466214,71927551,68696382,72486237,115476330,130905925,"c1_17"
18880,67273551,92415923,77731126,84674539,92672523,116800070,111223613,63705909,86267489,91125479,88081320,77113683,109452646,101187588,"c1_11"
11496,117969131,83312474,125075762,127271388,122945995,84010514,128086968,124290010,117420059,114299679,74190379,77725957,109322183,110851510,"c1_17"
14721,76824588,113837158,120324126,71827554,76075785,65066900,116654366,69994087,111691080,92106582,79350567,88202611,66591746,106169139,"c1_16"
17106,108037960,81297677,108603798,109087631,116703479,128562188,116785927,107200165,103306597,81269039,74449024,70661948,115671177,110933843,"c1_16"
15602,112470054,64800203,104333434,71827708,71303178,71486023,115891543,120330653,103966144,71852698,74449024,71304059,78568461,121182999,"c1_12"
5106,122837395,118516599,83944830,115613575,111160825,70939779,76066048,100605373,93390329,135559131,137426666,117769709,115338797,76825755,"c1_24"
5710,87556898,92417184,78251157,131268632,127994879,65066900,65598550,89668062,75316322,105497290,105381895,84477252,66104116,66241196,"c1_20"
8288,96502491,81920000,120586243,107975576,91553793,75239322,80553387,101228818,103427629,75628772,104595537,94634054,84940641,106430464,"c1_3"
4326,91589069,128190443,115621121,107118242,106757009,127916268,99734365,81862253,110100609,130023840,129820028,123207818,126029318,116391949,"c1_23"
15362,67766897,70256969,69078928,125925151,127172660,80510985,86671771,62526515,69291395,96999579,95015015,76820041,84444059,86508364,"c1_10"
11328,71714150,81241430,68393887,106957646,122421956,105459753,104419404,75557163,74581121,131256104,131105510,76837899,109195089,106430465,"c1_15"
2489,127468681,77597403,100403162,96639646,76808192,83921605,106169151,124289240,80623350,72574001,87059149,82904416,76680123,110851510,"c1_8"
15893,121906803,85984421,109819657,79287778,76290933,80510977,99109423,118634228,109323705,102882559,105907712,93719699,90177536,111725132,"c1_3"
16623,107614204,97255589,109873517,65799859,76809869,105395341,115538717,114434231,115147768,87591127,86009481,88631294,90463184,121667929,"c1_20"
7209,105938907,118686842,109393626,91838158,111511234,84847106,76350177,113393292,116523786,125320809,118236362,106149056,90187547,82062652,"c1_3"
14055,121768338,132646483,77758467,101978100,111160825,133251555,86923464,120128375,86130314,119947760,119015421,122685955,125644638,110898379,"c1_23"
17639,106496117,113285614,131382602,127014980,87302341,122422157,111728321,100745091,110106996,80592956,100050573,123797505,115675622,106627073,"c1_24"
5374,85816395,86509208,89694833,66598820,72221729,122170647,111534177,93882773,86213971,72584055,87690648,78119341,115428512,121526757,"c1_18"
8526,92289979,102774195,115605616,114167003,122462283,122232691,126353408,114822474,127669392,81144880,80957059,93544944,108291824,127009633,"c1_8"
14480,76630357,133701104,78906135,108003347,76808192,122505169,82168356,77184779,81013052,135922798,130114917,130089496,131082200,70021878,"c1_24"
7465,108008481,123536239,135963026,77871806,82877716,71301688,122159112,113249066,135341602,82033099,72800385,111445988,71945244,126147312,"c1_14"
16524,100664595,92312602,103918595,83901760,87476001,84430328,86001440,89668062,99614732,96516208,95027592,92856091,95193201,100694622,"c1_23"
7090,92276840,123223627,84473122,108659588,112459776,76652750,77265164,101222377,86507903,126411064,130298472,118360883,77018394,82574220,"c1_3"
15047,122224785,128782571,120068367,77622874,98569718,116065442,87039916,125870181,123734396,105403634,98929690,112787577,108596322,86509346,"c1_20"
540,122945653,77381394,104889410,78660098,67175059,75826034,115409398,119860391,98312385,67929206,69140485,84495298,97781256,131989504,"c1_14"
17336,108003755,97335475,105151199,84411308,92853089,83301953,94896473,105746198,103023085,93005268,94246431,93851812,90463184,96814994,"c1_5"
14729,113266641,109648579,94446523,90191156,88342908,94398562,81360290,119931306,98648065,93005268,99746067,99097886,103022626,96600089,"c1_3"
18505,128249043,102526645,119275813,71690556,77370960,111156070,116785927,120332917,110106996,126646812,131105000,87031862,103940849,110953171,"c1_8"
10892,81267035,82154186,90180833,115475246,127139841,84847106,65423915,82129019,85131265,126435294,130221266,76941155,89391293,66065445,"c1_3"
9438,76738580,118208399,72614325,78917804,88631678,111230485,94932151,69206016,74907165,91265600,105628627,123801847,108529311,106954802,"c1_15"
11094,81267035,113365043,104143637,83371204,91776603,94933381,109834029,89922079,111161713,131278554,104474714,94109781,83888611,82057476,"c1_16"
14113,117583585,97888975,120604965,80252196,98566974,84110017,110741131,114899046,110943484,92106582,85559185,89129486,84017285,110364693,"c1_15"
14279,66848218,91751182,94200679,65144861,72352423,100270407,64712074,62407569,85562786,102882559,95027592,104598806,90187547,81928404,"c1_9"
1338,65570550,128782571,68419205,120880708,132710524,133961280,110658675,71047289,68946008,104857712,103812090,111149702,125659041,125359693,"c1_23"
18061,73424336,97125985,83887688,78381075,91776603,100923777,115412287,69462291,87042667,92106582,79365238,83969012,90736849,96859287,"c1_11"
6240,72896251,97256214,73138393,101193023,88611659,80092493,86349056,68730001,74759472,98963358,110368997,93734150,91097212,81928404,"c1_14"
7425,85772150,86508339,103687202,83503250,97917618,101449728,116138829,108398379,109053027,86129949,80499142,78644292,83902427,97118080,"c1_11"
13943,67910383,103815340,74028549,71310990,96471710,83923376,82011413,82345986,86377304,105132295,111411646,100010981,96600091,106954873,"c1_3"
9380,86521349,122748938,89541049,126958402,102498509,122499499,77842914,70324585,74489037,126031517,137188140,123362735,125847170,77103336,"c1_8"
13077,127463026,70656414,119932775,78700971,70803760,71347381,76143596,131066783,123363842,71199150,72800385,70845135,70796266,86509346,"c1_4"
18109,134778633,70521477,78250626,114049025,92853089,70919308,127852006,130700463,85073092,72508762,69854091,71585038,84981326,111740014,"c1_17"
1599,71434741,85868750,83034156,127022821,126990811,117457215,106128144,82722358,91466214,102518634,103812090,87052852,125802218,100420609,"c1_24"
9322,108037960,118621950,136070888,114035182,115736710,128003041,115891543,94484911,128319501,120718520,111935985,99683458,125644638,106627073,"c1_8"
10583,127926533,109112059,131640406,102308207,106696426,84199949,71873946,131723511,135302131,135987261,137364637,106987584,83756235,66115021,"c1_1"
878,128728784,91831173,72369387,90065802,92553055,90791794,121765917,126175140,69377039,67382020,68163609,88099231,109454989,131339567,"c1_5"
7082,121768338,64800203,134600174,91374128,103268463,80545560,127533369,118900063,134481068,67896469,69211771,65295706,89857885,131564005,"c1_23"
12648,111936022,128782571,120944967,115447913,115343361,123208302,94932151,113383814,122321068,96901508,98677736,123362735,121374072,92312812,"c1_1"
13537,80219751,82048862,119216065,66101358,66413890,128978407,104419404,77726219,129656787,72164700,81298943,77297421,103022626,110887318,"c1_21"
1738,81274775,86275761,83034156,65634849,66191557,111681926,111534177,70324585,81273194,75890796,94962175,93878355,108158420,121375796,"c1_20"
6403,132843991,86201338,120944967,109362900,87033463,90641587,87080204,119556083,111712865,131278554,137318650,94262924,120588791,85524933,"c1_24"
13056,92799153,97131754,73685344,102115022,106983980,94686882,99485479,88604672,74173835,126435294,125923815,94539124,90463184,97550898,"c1_19"
9350,77862780,91346561,83034434,79726586,87228718,100203479,110393823,89130036,99352653,87591127,74190379,82672535,103256163,111674400,"c1_10"
8794,108143538,113268733,131341216,78381075,97863159,90183806,105567346,101228818,127576340,120458171,119151806,99156821,89792780,111719828,"c1_5"
19402,102122743,114338805,135963026,132613040,133576499,75762405,65731894,108267452,134417750,126943271,117289564,105979940,77858713,66085348,"c1_6"
17259,72399044,70020946,82838859,126927201,91885206,105849421,126635546,76040745,81286116,71199150,69468286,71453921,125659041,126533869,"c1_17"
11872,96481776,76040037,100532445,84411308,98566229,84477083,105132638,100749777,103920277,92281496,92411602,70779075,90187547,106202854,"c1_6"
9540,113443727,123736615,126645481,91497964,106696426,128733255,87080204,120330653,123363842,126646812,129820028,118360883,121909202,81844874,"c1_20"
12768,76630357,127761032,77758470,119856071,120848413,133300248,76295411,76608265,80909292,115561702,123228444,124292346,126287902,86509346,"c1_3"
2728,106430516,90701866,125075762,97009829,88089416,80545560,86386156,81788929,123608129,93005268,105713690,93544944,90177536,81527165,"c1_8"
19361,97519617,81790922,120586246,115485993,116916290,83369529,71579783,93984957,123481373,115157145,125904289,83228773,95682561,76554257,"c1_23"
7183,102359104,123735620,94906259,121249722,127092130,94686882,64493688,100459177,91078332,135660411,131658171,117987328,97316970,64985159,"c1_9"
11131,106984459,108265478,69270126,78119327,82057290,128752983,104084926,89957875,68958549,98048143,105665228,112835609,131440996,106170366,"c1_10"
14266,117521711,96665624,120068367,85460180,92350800,84214162,94422504,105667342,121923449,91233440,92411602,87716711,89653528,97649591,"c1_5"
15872,129262467,71566347,136135304,114087997,128188431,76614262,88730785,132133642,134795214,116392785,106064927,70877790,72898765,77627501,"c1_19"
3821,76021789,127408888,88699148,121110937,127553171,116055310,104989402,64396881,81286116,130810499,130548678,123989756,131488360,77103336,"c1_22"
2254,106430516,119160077,104087053,91892845,98304001,101041886,77871368,100459177,92224447,130384661,123433946,106967572,102838240,80807757,"c1_14"
13992,101187612,109648579,120067114,90020649,98435276,94933381,80785904,95481351,109098769,119884854,111981080,94508601,96600091,87121141,"c1_14"
5203,121768338,71631429,119865479,64694626,66324999,106565047,121638143,112948450,116624145,68750354,74855116,72613129,109085035,130876455,"c1_3"
5659,128758012,70328268,105141623,66120295,72223012,93979482,126353408,120330653,103172747,119543344,75220218,82843983,109750320,106245931,"c1_7"
12741,118495045,81920000,99908804,120289041,116393670,105849421,121968943,99702942,90914941,80216081,73401209,82325996,115382845,131564005,"c1_10"
18249,107480622,91751182,108799369,84410870,91553793,89136910,109834029,102154417,98566449,98050527,99616481,93950313,97316970,110629047,"c1_1"
15166,81397948,128498628,78121737,97009829,106983980,122170647,88664919,77662188,81022315,130416696,131658171,123801847,121636348,91638523,"c1_1"
80,96703804,91982462,105569441,83231085,76290933,70822366,99680720,89916734,85806091,80412749,81528355,87716711,77725909,101076032,"c1_10"
17483,133169153,85784337,72912608,91819159,87228718,83301953,93759120,131606094,74609462,102518634,118495825,93979151,103940849,111749783,"c1_3"
4128,66584918,65537543,95082336,132644867,133237451,70918407,66388000,64396881,136375579,91783172,137465920,65720138,66591746,85507421,"c1_14"
1008,87098305,69733464,120068367,102772597,101779363,75265222,88664919,81987747,122321068,81789247,99239852,71348811,77073717,106585556,"c1_3"
8879,117773709,119160077,78527905,96565825,81269984,128191095,76621421,113258178,85193799,135542328,125894661,117792494,115719008,81940601,"c1_8"
15175,72625093,113285614,72898190,78742749,82909972,105832883,94371863,64603715,74609462,87032033,93323265,112787480,103846135,106299394,"c1_15"
7472,85644349,92208761,93857717,96470415,82918624,111313449,64842346,76939410,90961648,81924362,98762410,88897640,103812621,71303579,"c1_14"
18534,80742389,85559273,95161091,83532838,106991609,80092493,104084926,75778996,90970478,120458171,95158295,76821187,76886835,72368318,"c1_11"
3430,100663892,77179640,78808710,101810590,110755847,106587849,111534177,100598305,81067968,76939463,75220218,77663521,77691610,110658475,"c1_16"
7976,81274775,128583390,73138393,114366325,102306182,101747668,70209995,68678263,74759472,97779713,98568467,122715355,108596322,77073765,"c1_14"
12593,81279059,66007671,99127392,72351949,66125835,79242026,109839945,89132840,122712097,71179850,73173279,65786825,76815254,121372712,"c1_10"
16846,71714150,127453327,114090148,77622874,81296507,127143843,70209995,81985674,115147011,109059669,123719240,123208084,125495893,85734274,"c1_3"
18942,95943050,128188876,94407607,80224935,97517879,105649668,72351917,99702942,92290657,120716670,110798645,123801847,90739352,66082494,"c1_20"
868,127926533,102806665,125963432,78576747,92602756,101864635,99265995,132121454,128472303,103598647,87059149,94506093,96600091,101457346,"c1_5"
1426,128102494,118759529,125133537,96993298,102236161,110765719,104647186,126093963,121902914,130104735,131539570,111349993,115675195,110633742,"c1_23"
6270,100805067,108537576,90318946,119635978,115343360,90236214,111435886,82057174,81286116,98050527,105717832,106988205,103951474,121380857,"c1_14"
13958,87687169,90506905,99673722,71186323,70358193,90183806,116415660,94109783,87072685,81789247,80782412,87103173,77018394,125567205,"c1_10"
1846,71570402,77439265,83944830,90964895,92120761,110755848,104084926,71047289,86774073,126677263,125045068,77896539,108529311,116675421,"c1_23"
8773,106430480,81788951,72626802,114311764,122740727,90501859,66060738,100161817,69480806,130062550,135334244,83293860,84051121,66082494,"c1_3"
340,122837395,109838395,89130309,102115022,106983980,105649668,94655264,124130406,81002545,98304716,110385523,106096886,104336603,110629047,"c1_3"
12563,101174213,66586796,68754489,121110937,121674688,66089761,80785904,107062578,69291395,125854121,117178589,70918606,66562433,85590199,"c1_10"
549,76738580,81241430,104333434,66617354,66077974,122353049,116654366,77070810,103306597,71297758,74650776,77297421,90310346,121254444,"c1_3"
15261,91900013,113838639,89002537,126615552,116916290,84771601,99492574,81282259,91028363,109446266,111673520,107219373,83756235,111749783,"c1_14"
10776,112758829,71004046,125860332,121404388,81532652,75265222,127163620,118752161,129503154,68157973,68683543,66735847,70785630,126933296,"c1_17"
